source,stream,rxMs,panoX,panoY,correctedPanoY,rawAzimuthDeg,relativeElevationDeg,absoluteElevationDeg,verticalAngularSizeDeg,panoramaAngularWidthDeg,model,fovDeg,principalYpx,focalYpx,axisPitchDeg,calibrationLevel
BW_20260723_164228_7017.jpg,BW,1784796149177,42359,1093.00000000,1093.00000000,232.68493652,6.35518962,,0.11226072,0.24719238,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164229_7018.jpg,BW,1784796149753,40519,1766.00000000,1766.00000000,222.57751465,1.88131292,,0.14692292,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164238_7033.jpg,BW,1784796158399,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26731295,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164238_7034.jpg,BW,1784796158975,40518,1765.00000000,1765.00000000,222.57202148,1.88799127,,0.14024407,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164238_7034.jpg,BW,1784796158975,40951,2111.00000000,2111.00000000,224.95056152,-0.42452623,,0.23398215,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164247_7049.jpg,BW,1784796167622,43260,1869.00000000,1869.00000000,237.63427734,1.19320259,,0.20716222,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164247_7050.jpg,BW,1784796168203,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14024515,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164247_7049.jpg,BW,1784796167622,41092,2219.00000000,2219.00000000,225.72509766,-1.14642307,,0.22053174,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164256_7065.jpg,BW,1784796176846,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.12029157,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164257_7066.jpg,BW,1784796177423,40518,1765.00000000,1765.00000000,222.57202148,1.88799127,,0.14024407,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164257_7066.jpg,BW,1784796177423,40254,1740.00000000,1740.00000000,221.12182617,2.05493271,,0.12686307,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164305_7081.jpg,BW,1784796186067,43255,1875.00000000,1875.00000000,237.60681152,1.15310595,,0.18712445,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164306_7082.jpg,BW,1784796186645,40254,1740.00000000,1740.00000000,221.12182617,2.05493271,,0.13353951,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164305_7081.jpg,BW,1784796186067,41738,2873.00000000,2873.00000000,229.27368164,-5.50196772,,0.19210129,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164314_7097.jpg,BW,1784796195264,43259,1870.00000000,1870.00000000,237.62878418,1.18651989,,0.20048007,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164315_7098.jpg,BW,1784796195827,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164314_7097.jpg,BW,1784796195264,41738,2872.00000000,2872.00000000,229.27368164,-5.49534353,,0.17885692,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164324_7113.jpg,BW,1784796204375,43256,1874.00000000,1874.00000000,237.61230469,1.15978881,,0.20717203,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164324_7113.jpg,BW,1784796204375,43005,438.00000000,438.00000000,236.23352051,10.63653496,,0.16792409,0.15930176,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164324_7114.jpg,BW,1784796204948,40518,1765.00000000,1765.00000000,222.57202148,1.88799127,,0.14024407,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164333_7129.jpg,BW,1784796213560,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.13365602,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164333_7130.jpg,BW,1784796214135,40518,1765.00000000,1765.00000000,222.57202148,1.88799127,,0.14692292,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164333_7130.jpg,BW,1784796214135,40951,2110.00000000,2110.00000000,224.95056152,-0.41784102,,0.22729677,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164342_7145.jpg,BW,1784796222764,43256,1873.00000000,1873.00000000,237.61230469,1.16647163,,0.12029157,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164343_7146.jpg,BW,1784796223340,40519,1766.00000000,1766.00000000,222.57751465,1.88131292,,0.14024407,0.09338379,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164343_7146.jpg,BW,1784796223340,40253,1740.00000000,1740.00000000,221.11633301,2.05493271,,0.12686307,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164351_7161.jpg,BW,1784796232072,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26731295,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164352_7162.jpg,BW,1784796232656,40519,1765.00000000,1765.00000000,222.57751465,1.88799127,,0.14024407,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164352_7162.jpg,BW,1784796232656,40253,1739.00000000,1739.00000000,221.11633301,2.06160966,,0.14021590,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164401_7177.jpg,BW,1784796241366,43255,1875.00000000,1875.00000000,237.60681152,1.15310595,,0.18712445,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164401_7178.jpg,BW,1784796241943,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164401_7178.jpg,BW,1784796241943,40254,1740.00000000,1740.00000000,221.12182617,2.05493271,,0.14021590,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164410_7193.jpg,BW,1784796250605,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26731295,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164410_7194.jpg,BW,1784796251182,40517,1765.00000000,1765.00000000,222.56652832,1.88799127,,0.14692292,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164410_7193.jpg,BW,1784796250605,41091,2215.00000000,2215.00000000,225.71960449,-1.11969123,,0.26731546,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164419_7209.jpg,BW,1784796259835,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26731295,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164420_7210.jpg,BW,1784796260408,40518,1765.00000000,1765.00000000,222.57202148,1.88799127,,0.14692292,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164420_7210.jpg,BW,1784796260408,40256,1719.00000000,1719.00000000,221.13281250,2.19513667,,0.18692129,0.18127441,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164428_7225.jpg,BW,1784796268978,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26731295,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164429_7226.jpg,BW,1784796269552,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164429_7226.jpg,BW,1784796269552,40951,2035.00000000,2035.00000000,224.95056152,0.08356963,,0.14708225,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164437_7241.jpg,BW,1784796278170,43259,1870.00000000,1870.00000000,237.62878418,1.18651989,,0.20048007,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164438_7242.jpg,BW,1784796278746,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164437_7241.jpg,BW,1784796278170,41328,2670.00000000,2670.00000000,227.02148438,-4.15447416,,0.13300518,0.25268555,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164447_7257.jpg,BW,1784796287378,43256,1874.00000000,1874.00000000,237.61230469,1.15978881,,0.19380701,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164447_7258.jpg,BW,1784796287954,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14024407,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164447_7258.jpg,BW,1784796287954,40951,2112.00000000,2112.00000000,224.95056152,-0.43121144,,0.32088504,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164456_7273.jpg,BW,1784796296553,43256,1874.00000000,1874.00000000,237.61230469,1.15978881,,0.18712445,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164456_7274.jpg,BW,1784796297123,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164456_7273.jpg,BW,1784796296553,41091,2219.00000000,2219.00000000,225.71960449,-1.14642307,,0.21384847,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164505_7289.jpg,BW,1784796305724,43255,1875.00000000,1875.00000000,237.60681152,1.15310595,,0.18712445,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164506_7290.jpg,BW,1784796306297,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14024407,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164506_7290.jpg,BW,1784796306297,40952,2035.00000000,2035.00000000,224.95605469,0.08356963,,0.14708225,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164514_7305.jpg,BW,1784796314922,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26063076,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164515_7306.jpg,BW,1784796315498,40518,1765.00000000,1765.00000000,222.57202148,1.88799127,,0.14024407,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164514_7305.jpg,BW,1784796314922,41091,2219.00000000,2219.00000000,225.71960449,-1.14642307,,0.21384949,0.16479492,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164524_7321.jpg,BW,1784796324131,43258,1870.00000000,1870.00000000,237.62329102,1.18651989,,0.19379788,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164524_7322.jpg,BW,1784796324708,40517,1766.00000000,1766.00000000,222.56652832,1.88131292,,0.14692292,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164524_7322.jpg,BW,1784796324708,40254,1739.00000000,1739.00000000,221.12182617,2.06160966,,0.13353951,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164533_7337.jpg,BW,1784796333347,43255,1875.00000000,1875.00000000,237.60681152,1.15310595,,0.18712445,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164537_7345.jpg,BW,1784796337946,10844,331.00000000,331.00000000,59.56787109,11.32592517,,0.13499114,0.10986328,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164533_7338.jpg,BW,1784796333923,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164542_7353.jpg,BW,1784796342557,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.26731295,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164543_7354.jpg,BW,1784796343132,40517,1766.00000000,1766.00000000,222.56652832,1.88131292,,0.14692292,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164543_7354.jpg,BW,1784796343132,40912,1830.00000000,1830.00000000,224.73632812,1.45380046,,0.14698789,0.08239746,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164600_7385.jpg,BW,1784796360984,43260,1868.00000000,1868.00000000,237.63427734,1.19988525,,0.19379599,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164601_7386.jpg,BW,1784796361572,40246,1687.00000000,1687.00000000,221.07788086,2.40872968,,0.08675936,0.09887695,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164601_7386.jpg,BW,1784796361572,40519,1766.00000000,1766.00000000,222.57751465,1.88131292,,0.14024515,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164610_7401.jpg,BW,1784796370315,43257,1875.00000000,1875.00000000,237.61779785,1.15310595,,0.21385743,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164610_7402.jpg,BW,1784796370895,40519,1766.00000000,1766.00000000,222.57751465,1.88131292,,0.14024515,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164610_7402.jpg,BW,1784796370895,40243,1687.00000000,1687.00000000,221.06140137,2.40872968,,0.07341177,0.07141113,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164619_7417.jpg,BW,1784796379571,43258,1872.00000000,1872.00000000,237.62329102,1.17315441,,0.26731295,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164619_7418.jpg,BW,1784796380177,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14024515,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164619_7418.jpg,BW,1784796380177,40952,2112.00000000,2112.00000000,224.95605469,-0.43121144,,0.29414586,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164628_7433.jpg,BW,1784796388803,43258,1872.00000000,1872.00000000,237.62329102,1.17315441,,0.26731295,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164629_7434.jpg,BW,1784796389380,40520,1767.00000000,1767.00000000,222.58300781,1.87463453,,0.13356733,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164628_7433.jpg,BW,1784796388803,42681,2526.00000000,2526.00000000,234.45373535,-3.19572951,,0.11996787,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164637_7449.jpg,BW,1784796398130,43258,1871.00000000,1871.00000000,237.62329102,1.17983717,,0.13365666,0.12084961,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164637_7449.jpg,BW,1784796398130,42161,2779.00000000,2779.00000000,231.59729004,-4.87867304,,0.18584565,0.18127441,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164638_7450.jpg,BW,1784796398723,40518,1765.00000000,1765.00000000,222.57202148,1.88799127,,0.14692292,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164646_7465.jpg,BW,1784796407496,43258,1872.00000000,1872.00000000,237.62329102,1.17315441,,0.26731295,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164647_7466.jpg,BW,1784796408077,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14692292,0.14282227,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164647_7466.jpg,BW,1784796408077,40952,2112.00000000,2112.00000000,224.95605469,-0.43121144,,0.29414586,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164656_7481.jpg,BW,1784796416789,43258,1872.00000000,1872.00000000,237.62329102,1.17315441,,0.29404552,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164656_7482.jpg,BW,1784796417339,40520,1767.00000000,1767.00000000,222.58300781,1.87463453,,0.13356733,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164656_7481.jpg,BW,1784796416789,41657,2767.00000000,2767.00000000,228.82873535,-4.79901701,,0.09958460,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164705_7497.jpg,BW,1784796425993,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.27399510,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164706_7498.jpg,BW,1784796426571,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14024515,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164705_7497.jpg,BW,1784796425993,41656,2765.00000000,2765.00000000,228.82324219,-4.78573919,,0.14606163,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164714_7513.jpg,BW,1784796435007,43258,1871.00000000,1871.00000000,237.62329102,1.17983717,,0.27399510,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164715_7514.jpg,BW,1784796435577,40245,1687.00000000,1687.00000000,221.07238770,2.40872968,,0.08675936,0.09887695,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164715_7514.jpg,BW,1784796435577,40519,1766.00000000,1766.00000000,222.57751465,1.88131292,,0.14024515,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164724_7530.jpg,BW,1784796444706,40488,1713.00000000,1713.00000000,222.40722656,2.23519019,,0.27369234,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164723_7529.jpg,BW,1784796444132,43319,1818.00000000,1818.00000000,237.95837402,1.53397281,,0.20042580,0.19226074,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164724_7530.jpg,BW,1784796444706,40952,2112.00000000,2112.00000000,224.95605469,-0.43121144,,0.28746048,0.11535645,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164733_7545.jpg,BW,1784796453318,43261,1868.00000000,1868.00000000,237.63977051,1.19988525,,0.20047811,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164733_7546.jpg,BW,1784796453893,40518,1766.00000000,1766.00000000,222.57202148,1.88131292,,0.14024515,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164733_7546.jpg,BW,1784796453893,40245,1688.00000000,1688.00000000,221.07238770,2.40205588,,0.08008674,0.08789062,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164742_7561.jpg,BW,1784796462530,43261,1866.00000000,1866.00000000,237.63977051,1.21325047,,0.18711108,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164742_7562.jpg,BW,1784796463130,40253,1689.00000000,1689.00000000,221.11633301,2.39538202,,0.08676106,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164742_7562.jpg,BW,1784796463130,40522,1769.00000000,1769.00000000,222.59399414,1.86127758,,0.12689042,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164751_7577.jpg,BW,1784796471735,43261,1868.00000000,1868.00000000,237.63977051,1.19988525,,0.18711293,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164752_7578.jpg,BW,1784796472310,40245,1688.00000000,1688.00000000,221.07238770,2.40205588,,0.08008674,0.09887695,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164752_7578.jpg,BW,1784796472310,40522,1769.00000000,1769.00000000,222.59399414,1.86127758,,0.09349929,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164800_7593.jpg,BW,1784796480947,43259,1870.00000000,1870.00000000,237.62878418,1.18651989,,0.20048007,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164801_7594.jpg,BW,1784796481525,40519,1767.00000000,1767.00000000,222.57751465,1.87463453,,0.14692405,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164801_7594.jpg,BW,1784796481525,40245,1688.00000000,1688.00000000,221.07238770,2.40205588,,0.08008596,0.09338379,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164809_7609.jpg,BW,1784796490163,43255,1875.00000000,1875.00000000,237.60681152,1.15310595,,0.18712359,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164810_7610.jpg,BW,1784796490739,40247,1686.00000000,1686.00000000,221.08337402,2.41540341,,0.08675936,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164810_7610.jpg,BW,1784796490739,40521,1768.00000000,1768.00000000,222.58850098,1.86795608,,0.12021152,0.12634277,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164819_7626.jpg,BW,1784796499954,40491,1713.00000000,1713.00000000,222.42370605,2.23519019,,0.27369234,0.10437012,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164819_7625.jpg,BW,1784796499409,43256,1875.00000000,1875.00000000,237.61230469,1.15310595,,0.21385743,0.14831543,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164819_7626.jpg,BW,1784796499954,40243,1687.00000000,1687.00000000,221.06140137,2.40872968,,0.07341177,0.06591797,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164828_7641.jpg,BW,1784796508590,43258,1872.00000000,1872.00000000,237.62329102,1.17315441,,0.26731295,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164828_7642.jpg,BW,1784796509166,40519,1767.00000000,1767.00000000,222.57751465,1.87463453,,0.14024515,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164828_7642.jpg,BW,1784796509166,40314,1730.00000000,1730.00000000,221.45141602,2.12169968,,0.04673467,0.05493164,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164837_7657.jpg,BW,1784796517804,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.27399510,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164838_7658.jpg,BW,1784796518380,40519,1767.00000000,1767.00000000,222.57751465,1.87463453,,0.14024515,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164838_7658.jpg,BW,1784796518380,40242,1687.00000000,1687.00000000,221.05590820,2.40872968,,0.08008596,0.05493164,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164846_7673.jpg,BW,1784796527018,43258,1872.00000000,1872.00000000,237.62329102,1.17315441,,0.27399510,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164847_7674.jpg,BW,1784796527593,40244,1687.00000000,1687.00000000,221.06689453,2.40872968,,0.08008596,0.06591797,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164847_7674.jpg,BW,1784796527593,40519,1767.00000000,1767.00000000,222.57751465,1.87463453,,0.13356733,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164856_7689.jpg,BW,1784796536222,43257,1873.00000000,1873.00000000,237.61779785,1.16647163,,0.26731295,0.17578125,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164856_7690.jpg,BW,1784796536797,40518,1767.00000000,1767.00000000,222.57202148,1.87463453,,0.13356630,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164856_7690.jpg,BW,1784796536797,40245,1689.00000000,1689.00000000,221.07238770,2.39538202,,0.06673960,0.08789062,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164905_7705.jpg,BW,1784796545426,43258,1870.00000000,1870.00000000,237.62329102,1.18651989,,0.20048007,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164905_7706.jpg,BW,1784796546029,40520,1767.00000000,1767.00000000,222.58300781,1.87463453,,0.14024515,0.13183594,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164905_7706.jpg,BW,1784796546029,40244,1688.00000000,1688.00000000,221.06689453,2.40205588,,0.07341249,0.07690430,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164914_7721.jpg,BW,1784796554634,43257,1872.00000000,1872.00000000,237.61779785,1.17315441,,0.27399510,0.17028809,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164914_7721.jpg,BW,1784796554634,42161,2778.00000000,2778.00000000,231.59729004,-4.87203575,,0.17257098,0.15380859,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164915_7722.jpg,BW,1784796555208,40519,1767.00000000,1767.00000000,222.57751465,1.87463453,,0.14024515,0.13732910,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
BW_20260723_164923_7737.jpg,BW,1784796563846,43259,1872.00000000,1872.00000000,237.62878418,1.17315441,,0.30072763,0.18127441,pinhole,26.88000000,2047.50000000,8570.06027914,,fov_only_model_estimate
